Humidity,Wet Bulb Temperature,Wind Speed,Solar Radiation
85,-0.5,3.4,5
76,-0.5,3.7,0
82,-0.2,3.4,4
75,-0.2,2.9,0
81,-0.2,3.3,5
71,-0.2,1.9,0
68,-0.2,2.5,0
81,-0.2,3.4,4
81,-0.2,3.5,4
68,-0.2,3.4,0
78,-0.4,3.1,4
68,-0.4,3.4,0
77,-0.8,1.4,5
67,-0.8,2.2,0
60,-0.9,4.2,0
75,-0.9,3.5,14
59,-2.2,4.6,0
67,-2.2,4.2,66
59,-2.2,3.9,0
67,-2.2,3.2,85
66,-3.0,3.9,153
51,-3.0,4.7,0
49,-3.8,4.0,0
59,-3.8,3.2,152
47,-3.8,3.6,0
53,-3.8,4.1,375
50,-3.5,3.1,297
44,-3.5,2.3,0
50,-3.0,2.7,175
44,-3.0,3.7,0
52,-3.4,3.3,41
47,-3.4,3.3,0
57,-3.9,1.6,5
50,-3.9,3.4,0
59,-3.9,3.3,5
51,-3.9,1.8,0
59,-4.4,3.9,5
53,-4.4,3.0,0
60,-4.9,3.6,5
53,-4.9,5.1,0
55,-5.3,2.1,0
61,-5.3,2.7,5
54,-6.0,4.2,0
61,-6.0,1.5,5
63,-6.2,2.2,6
56,-6.2,3.4,0
57,-6.5,2.1,0
61,-6.5,2.5,5
59,-6.8,2.0,0
64,-6.8,1.0,5
65,-7.0,0.8,6
59,-7.0,2.3,0
60,-7.3,2.1,0
66,-7.3,1.3,6
60,-7.3,2.6,0
67,-7.3,1.9,6
61,-7.6,2.9,0
68,-7.6,2.4,6
69,-7.7,2.1,6
62,-7.7,1.5,0
61,-7.8,2.3,0
73,-7.8,1.7,9
71,-7.4,1.9,86
59,-7.4,2.7,0
63,-6.6,3.0,215
54,-6.6,2.6,0
60,-6.0,3.0,315
52,-6.0,2.5,0
62,-5.3,5.5,383
53,-5.3,4.1,0
61,-4.5,5.4,424
51,-4.5,2.9,0
61,-4.4,3.4,150
52,-4.4,4.2,0
48,-5.2,3.6,0
62,-5.2,4.4,325
55,-5.7,5.6,63
54,-5.7,2.1,0
50,-6.2,4.5,0
59,-6.2,4.9,19
46,-6.8,2.5,0
56,-6.8,1.2,6
48,-6.8,2.6,0
55,-6.8,1.5,6
49,-6.6,1.7,0
54,-6.6,2.1,5
58,-6.9,2.1,6
51,-6.9,1.1,0
49,-6.8,1.9,0
59,-6.8,2.6,6
49,-6.7,3.4,0
59,-6.7,3.0,5
51,-6.8,3.3,0
61,-6.8,3.3,5
63,-6.5,2.7,5
52,-6.5,2.6,0
64,-6.2,2.3,5
54,-6.2,1.9,0
64,-6.1,1.2,5
57,-6.1,3.6,0
57,-5.7,1.9,0
65,-5.7,1.1,5
66,-5.3,2.9,5
57,-5.3,2.2,0
57,-5.3,1.9,0
65,-5.3,2.7,5
65,-5.3,2.4,7
58,-5.3,1.2,0
58,-5.4,2.0,0
65,-5.4,1.1,44
58,-4.8,1.9,0
65,-4.8,2.1,114
58,-4.0,3.1,0
69,-4.0,2.9,131
58,-3.9,3.1,0
67,-3.9,3.9,116
56,-3.5,0.7,0
65,-3.5,0.8,103
66,-3.5,0.7,151
57,-3.5,1.1,0
68,-3.3,1.3,98
59,-3.3,2.4,0
68,-3.6,1.0,48
59,-3.6,1.1,0
61,-3.5,1.7,0
66,-3.5,1.4,33
62,-3.5,1.4,0
70,-3.5,1.6,5
62,-3.6,1.5,0
70,-3.6,0.4,5
63,-3.6,1.4,0
72,-3.6,0.5,5
73,-3.4,1.0,5
62,-3.4,1.7,0
75,-4.4,2.0,5
63,-4.4,1.9,0
75,-4.8,1.7,5
64,-4.8,1.1,0
67,-5.1,1.8,0
76,-5.1,1.2,5
81,-5.6,0.8,5
67,-5.6,1.6,0
80,-5.5,1.0,5
69,-5.5,1.5,0
81,-5.7,0.9,5
69,-5.7,1.3,0
70,-5.5,1.0,0
80,-5.5,1.1,6
82,-5.8,1.7,5
72,-5.8,2.4,0
71,-5.6,2.7,0
83,-5.6,1.8,7
83,-5.1,1.8,51
70,-5.1,1.0,0
81,-4.1,1.4,95
68,-4.1,1.1,0
67,-2.3,1.3,0
73,-2.3,0.8,420
68,-2.2,3.0,0
75,-2.2,2.6,422
67,-2.3,1.6,0
77,-2.3,2.7,386
65,-1.8,2.1,0
77,-1.8,3.6,362
76,-1.7,2.5,289
67,-1.7,1.7,0
58,-1.8,1.6,0
75,-1.8,2.2,166
60,-1.8,1.3,0
73,-1.8,1.5,26
75,-1.9,1.4,5
61,-1.9,3.2,0
82,-0.8,5.0,5
72,-0.8,3.7,0
71,-1.6,1.3,0
84,-1.6,3.7,5
74,-2.3,1.2,0
85,-2.3,1.6,5
74,-3.7,1.0,0
81,-3.7,0.8,5
83,-4.3,1.0,5
74,-4.3,1.3,0
84,-4.3,1.6,5
75,-4.3,1.5,0
77,-4.7,1.8,0
85,-4.7,1.7,5
77,-5.4,2.4,0
86,-5.4,1.7,5
76,-5.8,1.7,0
87,-5.8,1.8,5
76,-6.0,1.6,0
86,-6.0,2.8,5
86,-6.5,2.4,5
77,-6.5,2.1,0
86,-6.6,2.3,5
76,-6.6,1.8,0
86,-6.9,2.0,8
75,-6.9,2.4,0
84,-6.7,2.8,57
73,-6.7,1.7,0
67,-5.4,1.7,0
80,-5.4,2.6,216
58,-3.6,1.7,0
74,-3.6,2.9,320
53,-2.6,1.8,0
64,-2.6,3.9,386
48,-1.9,4.4,0
59,-1.9,5.6,405
46,-1.3,2.1,0
58,-1.3,4.8,370
45,-1.1,3.0,0
61,-1.1,2.7,289
64,-1.3,3.4,169
51,-1.3,2.1,0
60,-1.9,2.6,0
73,-1.9,2.9,29
84,-3.2,3.8,5
66,-3.2,3.8,0
74,-2.9,3.6,0
87,-2.9,4.0,5
75,-2.8,5.0,0
86,-2.8,3.6,5
85,-2.6,3.8,5
73,-2.6,4.4,0
84,-2.3,4.4,5
69,-2.3,2.7,0
83,-2.2,4.9,5
69,-2.2,3.8,0
85,-2.6,4.1,5
70,-2.6,2.0,0
87,-3.1,2.8,5
70,-3.1,4.2,0
71,-2.7,2.1,0
85,-2.7,5.1,5
71,-2.8,4.6,0
84,-2.8,5.4,5
71,-2.9,3.4,0
84,-2.9,4.3,5
85,-3.2,3.3,5
73,-3.2,4.8,0
73,-3.1,3.1,0
85,-3.1,3.2,5
73,-3.0,2.4,0
84,-3.0,4.5,5
73,-3.1,3.4,0
84,-3.1,4.6,7
73,-2.9,2.9,0
83,-2.9,4.1,54
69,-2.2,3.2,0
79,-2.2,5.5,210
74,-1.2,4.7,306
65,-1.2,5.4,0
71,-0.7,3.9,370
61,-0.7,3.2,0
59,0.0,1.4,0
69,0.0,2.7,385
56,0.6,1.4,0
65,0.6,3.1,189
54,1.5,1.3,0
60,1.5,1.2,286
60,1.4,0.5,104
71,1.4,2.7,0
80,0.8,1.8,17
70,0.8,3.0,0
82,0.8,2.2,4
70,0.8,2.4,0
72,1.1,1.7,0
81,1.1,2.9,4
84,1.2,3.2,4
73,1.2,3.1,0
85,1.1,4.2,4
75,1.1,3.0,0
86,0.8,4.3,4
76,0.8,4.3,0
76,0.7,3.8,0
87,0.7,3.8,4
87,0.8,4.4,4
78,0.8,4.9,0
89,0.7,2.8,4
79,0.7,3.7,0
79,0.6,6.2,0
83,0.6,2.2,4
80,1.1,4.8,0
79,1.1,3.5,4
77,1.0,3.2,4
78,1.0,4.7,0
77,1.2,3.8,4
73,1.2,2.7,0
76,1.6,5.7,4
73,1.6,4.3,0
77,2.0,6.0,4
67,2.0,5.4,0
67,2.1,2.6,0
78,2.1,5.8,5
71,2.2,4.4,0
81,2.2,4.7,41
78,2.8,3.8,186
66,3.5,3.3,0
73,3.5,6.7,306
70,3.6,7.0,292
60,3.6,5.0,0
62,3.3,6.7,389
50,2.1,4.1,0
50,2.6,6.7,0
62,2.6,5.8,165
57,2.2,4.7,283
51,2.2,4.4,0
58,1.7,3.4,0
61,1.7,4.9,50
67,1.0,5.0,12
59,1.0,3.6,0
58,-0.1,3.8,0
65,-0.1,6.1,4
61,-0.6,2.9,0
66,-0.6,4.0,4
68,-0.3,4.5,4
63,-0.3,3.8,0
70,-0.2,3.1,4
64,-0.2,1.6,0
66,-0.3,1.5,0
72,-0.3,3.3,4
74,-0.5,2.8,5
67,-0.5,2.7,0
67,-0.8,2.3,0
75,-0.8,1.4,5
68,-1.0,2.3,0
77,-1.0,1.7,5
79,-1.2,2.2,5
69,-1.2,3.3,0
80,-1.4,1.8,5
69,-1.4,1.4,0
69,-1.5,0.3,0
81,-1.5,1.7,5
70,-1.8,1.1,0
83,-1.8,1.0,5
73,-1.7,0.4,0
85,-1.7,0.8,5
73,-1.5,0.8,0
84,-1.5,1.5,5
76,-1.5,1.1,0
85,-1.5,1.6,7
83,-0.8,2.4,61
74,-0.8,0.5,0
72,0.2,2.6,0
75,0.2,2.5,196
75,0.6,2.9,0
79,0.6,2.6,191
81,1.0,2.0,320
67,1.0,3.9,0
81,1.7,2.8,332
72,1.7,3.9,0
79,3.1,5.1,96
69,3.1,4.3,0
75,3.1,0.8,0
85,3.1,2.4,116
80,2.8,3.7,0
91,2.8,1.5,23
92,3.3,1.7,7
81,3.3,2.8,0
91,3.8,2.9,4
83,3.8,0.7,0
93,3.7,2.1,4
83,3.7,0.4,0
84,4.1,0.9,0
97,4.1,3.1,4
87,4.1,1.4,0
98,4.1,3.8,4
88,4.1,2.2,0
98,4.1,3.3,4
98,3.9,2.4,4
88,3.9,1.5,0
88,4.0,0.9,0
98,4.0,1.6,4
88,3.8,1.0,0
98,3.8,1.5,4
99,4.0,1.3,4
88,4.0,0.9,0
88,4.0,0.6,0
99,4.0,1.1,4
99,4.1,0.7,4
89,4.1,1.7,0
99,4.0,1.7,4
89,4.0,1.0,0
99,3.8,1.7,4
88,3.8,4.0,0
89,3.8,3.8,0
100,3.8,3.9,4
89,3.8,4.7,0
100,3.8,2.6,5
100,3.6,4.8,32
89,3.6,4.1,0
89,3.8,3.4,0
100,3.8,4.5,76
100,3.8,4.3,77
89,3.8,3.8,0
100,3.4,3.0,58
89,3.4,3.8,0
89,3.4,2.4,0
100,3.4,2.7,84
100,3.7,3.0,70
89,3.7,1.5,0
88,3.3,2.3,0
100,3.3,3.8,58
88,3.1,3.1,0
100,3.1,4.1,34
88,3.3,1.7,0
100,3.3,4.7,10
88,3.2,2.9,0
100,3.2,3.8,4
88,3.6,2.1,0
100,3.6,4.6,4
88,3.3,2.2,0
99,3.3,3.0,4
87,3.3,2.4,0
93,3.3,5.7,4
85,3.0,1.6,0
94,3.0,4.5,4
95,2.6,5.7,4
84,2.6,1.5,0
97,2.3,3.1,4
85,2.3,2.1,0
97,2.3,3.8,4
86,2.3,3.0,0
83,2.4,3.1,0
97,2.4,3.5,5
97,2.0,3.6,4
82,2.0,1.7,0
87,2.2,1.9,0
99,2.2,4.1,5
87,1.8,1.4,0
99,1.8,3.0,4
100,3.0,5.9,4
87,3.0,3.2,0
100,3.6,4.6,4
87,3.6,2.2,0
99,3.7,3.8,5
87,3.7,1.7,0
90,3.0,6.2,58
82,3.0,2.4,0
84,3.1,5.0,184
79,3.1,2.3,0
81,3.3,3.2,228
78,3.3,2.4,0
77,3.1,2.0,0
87,3.1,3.7,378
87,3.2,5.2,399
78,3.2,4.2,0
89,3.1,5.7,367
80,3.1,3.8,0
88,3.3,5.7,290
79,3.3,5.2,0
88,3.4,3.9,181
79,3.4,3.8,0
79,3.3,3.1,0
88,3.3,4.7,44
88,3.4,4.4,4
80,3.4,3.5,0
91,3.2,4.1,4
83,3.2,3.0,0
93,3.1,4.0,4
85,3.1,3.7,0
94,3.2,3.6,4
84,3.2,2.2,0
83,3.3,3.0,0
94,3.3,4.4,4
93,3.3,3.2,4
83,3.3,2.1,0
81,3.0,2.4,0
92,3.0,1.9,4
80,2.8,2.9,0
91,2.8,3.8,4
93,2.9,2.1,4
82,2.9,2.7,0
96,2.7,2.6,4
88,2.7,2.5,0
93,3.3,2.1,4
86,3.3,2.0,0
86,2.2,1.0,0
93,2.2,0.9,4
97,-0.2,1.4,4
87,-0.2,1.6,0
87,-1.0,1.4,0
98,-1.0,1.6,5
87,-1.6,2.3,0
97,-1.6,2.5,6
87,-1.1,2.3,0
97,-1.1,2.7,45
84,0.2,2.0,0
99,0.2,2.2,132
99,1.9,4.2,306
69,1.9,2.7,0
75,3.7,3.7,371
61,3.7,4.1,0
50,4.7,4.1,0
63,4.7,4.4,392
54,5.2,3.1,364
43,5.2,5.3,0
49,5.8,2.7,280
42,5.8,5.5,0
53,5.5,5.1,48
46,5.5,4.1,0
51,5.2,2.9,0
58,5.2,4.6,15
57,4.7,1.4,0
68,4.7,2.2,3
74,4.4,1.9,3
63,4.4,3.3,0
76,4.1,2.8,3
64,4.1,1.9,0
64,3.8,6.0,0
76,3.8,2.8,4
66,3.3,3.8,0
77,3.3,5.2,4
63,2.5,3.8,0
78,2.5,3.7,4
60,2.1,4.2,0
78,2.1,2.7,4
76,1.8,2.8,4
59,1.8,2.9,0
73,1.2,1.8,4
57,1.2,2.5,0
69,1.2,2.2,4
60,1.2,3.8,0
60,0.8,3.0,0
67,0.8,2.4,4
69,0.3,3.9,4
57,0.3,3.2,0
69,-0.1,3.9,4
57,-0.1,5.5,0
56,-0.2,3.5,0
64,-0.2,2.9,4
61,-0.4,3.4,6
53,-0.4,4.5,0
59,-0.5,2.5,69
51,-0.5,4.5,0
52,-0.2,5.1,0
63,-0.2,3.5,200
65,-0.3,4.6,314
54,-0.3,4.3,0
55,-0.1,3.5,0
68,-0.1,4.7,366
67,0.1,4.4,384
55,0.1,1.9,0
58,0.0,3.0,0
67,0.0,4.0,356
68,0.5,2.2,280
60,0.5,1.8,0
68,0.9,1.0,171
57,0.9,1.5,0
59,0.4,2.0,0
66,0.4,1.0,40
67,0.5,1.1,0
72,0.5,1.3,4
60,0.4,0.4,0
73,0.4,0.8,4
61,0.5,0.1,0
68,0.5,0.7,4
69,0.3,1.3,4
59,0.3,0.7,0
73,0.1,1.1,4
53,0.1,2.4,0
73,0.0,1.3,4
53,0.0,2.9,0
60,-0.3,1.3,0
75,-0.3,1.2,4
77,-0.4,1.1,4
59,-0.4,1.6,0
78,-0.6,1.5,4
62,-0.6,1.1,0
63,-0.7,1.6,0
78,-0.7,1.5,4
64,-0.4,0.6,0
75,-0.4,0.5,4
77,-0.4,1.3,4
64,-0.4,0.4,0
81,-1.2,1.8,4
74,-1.2,1.8,0
81,-1.4,1.7,4
76,-1.4,2.1,0
84,-1.0,3.3,6
74,-1.0,2.6,0
72,-1.1,2.1,0
85,-1.1,3.1,49
68,-0.4,2.3,0
82,-0.4,3.7,199
79,0.4,3.8,222
67,0.4,4.3,0
63,1.4,4.3,0
74,1.4,4.0,372
69,2.0,4.2,374
56,2.0,5.5,0
64,2.5,4.8,0
63,2.5,4.4,355
48,3.2,6.3,0
61,3.2,3.1,281
61,3.3,3.1,173
50,3.3,2.5,0
67,3.3,3.4,40
54,3.3,3.0,0
56,2.9,3.4,0
72,2.9,2.9,4
73,2.6,3.3,4
61,2.6,3.7,0
62,2.2,5.5,0
74,2.2,3.3,4
73,1.8,3.9,4
63,1.8,4.7,0
64,1.7,3.8,0
72,1.7,3.8,4
71,1.4,1.3,4
64,1.4,3.1,0
70,1.3,2.3,4
59,1.3,2.2,0
58,1.0,5.9,0
69,1.0,4.1,4
66,0.7,3.3,4
57,0.7,5.9,0
57,0.7,3.2,0
65,0.7,3.1,4
58,0.6,5.3,0
67,0.6,3.4,4
61,1.1,3.4,0
68,1.1,3.0,4
69,1.4,4.2,4
61,1.4,3.2,0
67,1.8,3.4,4
61,1.8,3.3,0
67,2.0,3.8,4
61,2.0,2.3,0
60,1.8,4.4,0
71,1.8,3.9,32
59,2.3,2.1,0
69,2.3,2.5,152
56,3.2,0.7,0
65,3.2,4.7,367
54,4.2,4.4,0
62,4.2,4.8,373
61,5.5,3.7,376
52,5.5,5.2,0
63,6.2,4.8,355
52,6.2,4.0,0
67,7.4,6.9,324
56,7.4,5.7,0
71,7.1,5.8,166
61,7.1,5.8,0
65,7.2,5.3,0
74,7.2,3.1,15
77,6.9,5.6,3
70,6.9,6.2,0
77,6.2,3.6,3
69,6.2,7.5,0
76,6.0,4.0,3
68,6.0,4.8,0
67,5.8,4.6,0
72,5.8,4.4,3
67,5.7,4.5,0
74,5.7,4.7,3
76,5.8,2.3,3
68,5.8,4.9,0
68,5.6,3.7,0
75,5.6,2.3,3
66,5.8,2.3,0
74,5.8,3.6,3
77,5.6,2.0,3
68,5.6,6.3,0
70,5.6,3.1,0
78,5.6,3.5,4
79,5.5,3.4,4
71,5.5,4.2,0
73,5.4,2.7,0
80,5.4,2.7,4
81,5.9,1.8,4
74,5.9,3.3,0
83,5.7,3.0,4
76,5.7,1.7,0
84,6.0,2.4,4
79,6.0,4.3,0
85,6.5,2.5,9
81,6.5,1.7,0
78,6.7,4.2,0
83,6.7,4.9,29
77,7.3,4.1,0
87,7.3,3.0,60
88,7.3,1.5,58
80,7.3,3.0,0
89,7.8,2.5,56
81,7.8,2.6,0
86,7.8,1.8,63
81,7.8,3.4,0
87,7.7,1.1,48
83,7.7,1.4,0
86,7.9,1.0,21
87,7.9,2.0,0
86,8.0,1.1,12
87,8.0,0.6,0
87,5.6,1.4,0
94,5.6,0.0,4
89,5.8,5.1,0
93,5.8,2.0,4
98,4.8,4.0,4
88,4.8,5.5,0
88,3.8,4.4,0
98,3.8,4.5,4
97,4.1,6.5,4
84,4.1,6.1,0
96,3.7,4.6,4
85,3.7,6.1,0
87,3.6,7.9,0
97,3.6,5.6,4
86,3.8,9.6,0
98,3.8,5.1,4
85,3.7,7.5,0
98,3.7,5.5,4
98,3.1,7.3,4
82,3.1,8.9,0
81,3.1,10.0,0
98,3.1,7.3,4
93,2.0,7.5,4
81,2.0,8.5,0
93,1.4,7.3,4
80,1.4,8.3,0
92,1.3,6.4,4
80,1.3,7.1,0
78,0.9,5.5,0
92,0.9,6.9,4
98,0.8,6.5,9
76,0.8,7.9,0
76,0.6,8.8,0
92,0.6,7.1,18
85,0.5,7.3,28
73,0.5,6.5,0
73,0.4,3.8,0
84,0.4,3.7,30
81,0.1,5.8,35
70,0.1,5.8,0
81,0.1,4.0,36
69,0.1,8.1,0
68,-0.2,5.1,0
79,-0.2,4.9,28
80,-0.3,4.3,16
69,-0.3,3.1,0
68,-0.3,4.6,0
78,-0.3,4.6,7
77,-0.5,4.8,4
67,-0.5,2.5,0
75,-0.8,4.2,4
66,-0.8,3.1,0
74,-0.8,4.6,5
66,-0.8,3.4,0
75,-0.7,3.4,4
66,-0.7,3.6,0
75,-0.8,2.6,4
67,-0.8,3.0,0
76,-0.8,1.8,4
67,-0.8,2.5,0
75,-1.0,2.0,4
67,-1.0,2.8,0
67,-1.5,3.1,0
76,-1.5,3.3,4
69,-1.6,3.5,0
78,-1.6,1.4,5
69,-1.7,1.4,0
78,-1.7,2.3,5
79,-1.8,3.6,5
71,-1.8,3.7,0
71,-1.9,2.3,0
80,-1.9,1.4,5
80,-1.7,2.0,5
71,-1.7,2.5,0
79,-1.5,2.1,5
71,-1.5,0.3,0
70,-1.6,1.2,0
80,-1.6,1.8,5
69,-1.6,1.3,0
78,-1.6,1.3,14
69,-1.5,2.1,0
79,-1.5,3.3,41
80,-1.5,2.5,58
68,-1.5,3.4,0
67,-1.7,1.5,0
77,-1.7,3.1,113
76,-1.3,4.5,447
66,-1.3,2.8,0
74,-0.9,4.0,423
63,-0.9,3.9,0
62,-0.5,2.2,0
73,-0.5,2.7,306
62,-0.2,3.4,0
74,-0.2,3.6,194
75,-0.3,1.5,39
63,-0.3,2.4,0
76,-0.1,0.0,5
65,-0.1,2.5,0
78,0.2,1.2,4
65,0.2,1.3,0
83,1.0,3.1,4
72,1.0,1.1,0
84,1.2,2.3,4
74,1.2,1.5,0
87,1.3,2.2,4
77,1.3,2.2,0
77,1.0,2.8,0
88,1.0,3.0,5
86,0.2,2.0,5
80,0.2,1.3,0
74,0.0,5.2,0
85,0.0,2.6,5
74,-0.2,2.0,0
80,-0.2,2.6,4
71,-0.4,1.4,0
82,-0.4,1.4,5
70,-0.4,1.1,0
78,-0.4,3.6,5
79,-0.5,3.9,5
70,-0.5,1.5,0
81,-0.4,3.2,4
73,-0.4,3.5,0
73,-0.4,2.4,0
82,-0.4,3.6,5
73,-0.5,4.3,0
82,-0.5,5.5,25
82,-0.3,4.6,147
72,-0.3,4.8,0
72,-0.1,5.0,0
80,-0.1,6.5,109
67,0.3,3.6,0
80,0.3,4.7,133
61,0.6,4.1,0
73,0.6,5.8,153
54,0.9,1.7,0
68,0.9,3.5,161
61,0.8,5.7,286
49,0.8,4.2,0
55,0.7,4.0,141
46,0.7,4.3,0
43,0.5,4.2,0
50,0.5,2.2,16
47,0.6,1.7,0
52,0.6,2.7,4
51,0.9,1.8,0
56,0.9,5.5,4
61,1.0,5.7,4
53,1.0,4.3,0
55,0.7,8.4,0
62,0.7,5.5,4
52,-0.3,7.2,0
59,-0.3,7.8,5
52,-1.7,6.1,0
59,-1.7,10.3,5
60,-2.0,8.1,5
54,-2.0,3.1,0
61,-2.5,4.2,5
53,-2.5,4.3,0
53,-3.0,5.3,0
61,-3.0,5.1,5
54,-3.5,6.5,0
60,-3.5,4.9,5
62,-3.9,4.8,5
55,-3.9,4.8,0
56,-4.2,4.3,0
63,-4.2,5.7,5
55,-4.5,4.5,0
62,-4.5,3.9,5
64,-4.4,4.8,5
57,-4.4,3.0,0
66,-4.5,3.2,6
58,-4.5,2.7,0
58,-4.5,1.8,0
66,-4.5,4.2,28
64,-3.9,3.2,181
55,-3.9,3.6,0
59,-3.5,3.6,295
50,-3.5,6.3,0
50,-3.0,2.4,0
59,-3.0,1.7,298
56,-2.7,2.6,374
46,-2.7,2.8,0
54,-2.0,1.3,337
47,-2.0,2.9,0
52,-1.8,2.8,250
48,-1.8,1.8,0
44,-1.2,0.5,0
51,-1.2,1.0,180
56,-1.7,3.1,0
61,-1.7,2.0,29
58,-1.4,3.4,0
67,-1.4,2.1,5
63,-1.7,1.4,5
60,-1.7,2.5,0
63,-1.6,0.4,5
56,-1.6,1.3,0
65,-1.7,1.9,5
56,-1.7,1.2,0
57,-1.6,1.6,0
68,-1.6,0.0,5
61,-1.6,1.3,0
67,-1.6,1.5,5
64,-1.2,2.2,0
73,-1.2,0.8,5
75,-0.9,0.8,5
66,-0.9,1.9,0
71,-0.7,2.1,4
65,-0.7,3.4,0
77,-0.3,3.3,5
68,-0.3,4.1,0
68,-0.2,3.3,0
80,-0.2,2.5,5
69,-0.8,2.2,5
72,-0.8,3.3,0
73,-0.9,2.4,5
72,-0.9,2.6,0
79,-0.5,1.3,5
61,-0.5,0.7,0
78,-0.3,1.7,5
72,-0.3,1.8,0
79,0.1,2.5,25
69,0.1,2.8,0
66,0.8,3.0,0
77,0.8,2.8,114
65,2.3,3.5,0
74,2.3,2.6,325
71,3.5,4.7,299
62,3.5,4.2,0
59,4.6,1.6,0
67,4.6,3.4,368
64,4.7,4.4,213
54,4.7,1.7,0
51,5.6,3.6,0
60,5.6,2.0,341
58,5.2,3.4,165
50,5.2,2.5,0
52,5.1,3.0,0
58,5.1,3.6,53
73,4.5,2.4,0
64,4.5,1.3,3
77,4.1,1.7,0
67,4.1,1.3,4
82,3.8,1.0,0
71,3.8,2.0,4
86,2.9,2.0,4
82,2.9,0.6,0
80,3.4,0.9,0
83,3.4,0.4,4
77,3.3,1.0,0
80,3.3,0.5,4
79,3.0,1.1,4
74,3.0,0.4,0
82,2.4,2.2,4
74,2.4,0.3,0
76,2.2,0.6,0
83,2.2,1.6,4
85,1.9,1.3,4
77,1.9,0.6,0
77,1.3,1.0,0
84,1.3,1.9,4
85,0.7,1.8,4
73,0.7,1.4,0
85,0.5,2.2,4
77,0.5,0.8,0
85,0.2,2.4,4
77,0.2,2.1,0
85,-0.1,1.1,5
75,-0.1,2.1,0
72,0.5,1.6,0
83,0.5,1.0,33
78,1.4,0.6,126
67,1.4,0.4,0
71,3.0,2.3,0
72,3.0,1.0,260
69,2.3,1.9,0
80,2.3,1.4,391
76,3.2,1.8,330
66,3.2,2.6,0
71,2.8,1.2,0
85,2.8,1.3,297
74,3.2,1.3,0
76,3.2,4.1,362
78,3.0,1.2,0
87,3.0,0.5,109
83,3.2,0.4,0
86,3.2,3.0,22
88,3.5,4.1,4
84,3.5,2.5,0
88,3.5,3.4,4
84,3.5,2.0,0
85,3.5,4.4,3
82,3.5,3.3,0
75,3.3,3.0,0
81,3.3,3.9,4
76,2.9,3.1,0
82,2.9,1.8,4
81,3.0,2.9,4
73,3.0,4.0,0
75,3.2,4.6,0
77,3.2,5.7,4
76,3.0,3.4,0
78,3.0,5.6,4
80,3.0,5.7,4
74,3.0,4.9,0
72,3.3,6.9,0
70,3.3,4.7,4
73,3.1,6.1,4
73,3.1,6.3,0
72,2.8,6.5,0
79,2.8,6.7,4
72,2.9,6.1,0
78,2.9,5.2,4
78,2.9,5.2,4
72,2.9,6.8,0
79,3.1,5.0,4
71,3.1,9.1,0
80,3.7,5.3,9
76,3.7,7.2,0
87,3.9,7.1,19
79,3.9,9.6,0
84,4.1,6.7,0
91,4.1,8.0,35
86,5.7,5.4,0
94,5.7,5.4,25
87,5.7,8.2,0
94,5.7,5.4,22
88,5.7,4.1,0
82,8.6,7.8,0
88,8.6,7.7,19
88,9.2,5.6,11
79,9.2,2.4,0
79,9.4,5.9,0
87,9.4,6.6,6
88,9.6,6.5,3
78,9.6,8.0,0
89,9.8,6.6,3
81,9.8,4.1,0
85,10.2,2.1,0
95,10.2,5.0,3
97,10.5,4.9,3
84,10.5,4.3,0
83,10.5,4.1,0
95,10.5,4.4,3
81,10.7,7.9,0
94,10.7,4.7,3
80,11.4,11.9,0
92,11.4,5.1,3
80,11.5,6.1,0
91,11.5,5.6,3
89,11.6,6.4,2
79,11.6,6.6,0
87,11.5,7.2,2
78,11.5,8.7,0
87,11.2,5.5,3
81,11.2,4.6,0
73,10.0,4.8,0
86,10.0,6.7,3
70,8.3,6.0,0
77,8.3,9.3,3
78,5.7,6.1,3
70,5.7,3.5,0
85,4.8,7.9,3
70,4.8,3.0,0
75,3.1,1.9,0
80,3.1,6.8,15
73,1.2,2.5,0
88,1.2,8.5,23
83,0.3,8.4,37
70,0.3,3.1,0
78,-0.2,8.5,152
65,-0.2,2.8,0
78,-0.1,8.2,68
70,-0.1,6.9,0
65,-0.6,3.5,0
77,-0.6,7.9,72
74,-0.7,8.6,101
65,-0.7,4.1,0
68,-0.8,5.7,0
78,-0.8,8.5,24
79,-0.9,9.2,11
70,-0.9,3.6,0
80,-0.9,8.8,4
73,-0.9,1.8,0
82,-1.0,8.6,4
75,-1.0,3.4,0
83,-1.0,7.9,4
75,-1.0,4.0,0
85,-0.9,6.0,4
77,-0.9,4.2,0
79,-0.9,2.3,0
88,-0.9,4.3,4
81,-1.1,2.0,0
88,-1.1,6.4,4
88,-1.2,5.6,4
85,-1.2,1.8,0
90,-1.3,6.1,4
81,-1.3,3.6,0
88,-1.5,3.1,4
80,-1.5,4.0,0
90,-1.3,3.4,4
77,-1.3,4.8,0
92,-1.1,1.3,5
76,-1.1,2.9,0
76,-0.7,4.1,0
87,-0.7,4.1,4
89,-0.9,3.3,4
78,-0.9,3.0,0
90,-1.2,4.9,4
74,-1.2,2.5,0
75,-1.5,3.1,0
91,-1.5,1.8,4
90,-1.5,1.2,13
74,-1.5,0.8,0
91,-1.6,1.2,25
73,-1.6,1.6,0
71,-1.5,1.5,0
86,-1.5,1.0,45
71,-1.6,1.0,0
87,-1.6,2.0,59
85,-1.5,1.8,41
71,-1.5,1.5,0
82,-1.3,0.0,28
72,-1.3,0.3,0
88,-0.9,2.7,20
